5.979788468819547953e-01,7.977661942353475588e-01,4.652020327249338782e-01,2.576279245403347851e-01,7.030446255190236915e-02,6.563206612399001827e-01,1.374675496857244994e-01,1.083079291510038455e-01,8.958800325445558377e-01,6.255619368102748323e-01,1.487137209911769675e-01,3.489784919874789892e-01,7.904975473973970823e-01,9.582589057065291627e-01,6.641549061002194332e-02,8.750233415114736513e-01,8.095389881016845646e-02,8.853851225041556861e-01,8.172528786223171027e-01,6.021836174223015314e-01,4.640459914227631488e-01,8.520494064901839026e-01,3.018467087538367899e-01,2.121340267834692650e-02,9.806106597371082589e-01,5.737341431268383474e-01,9.583396890521570510e-01,2.741569322599275438e-01,8.749096410078811559e-01,3.583480556322972133e-01,9.239819792270368426e-01,2.086033578926383969e-01,6.881765198315726861e-01,6.972086692563953525e-01,9.566767027221331210e-01,4.642583151400969665e-02,8.651809397168706006e-01,5.093082141379873251e-01,9.905514999807399912e-01,4.437463912026295976e-02,9.742048644638101607e-01,6.356501578218937132e-01,2.074038208988860932e-01,3.440650164184595461e-01,2.677429308308343359e-01,9.910476245741721701e-01,1.604056023145427057e-01,1.809008727801572070e-01,5.724356395715948231e-01,3.025604045902453576e-01,4.601877317637639297e-01,8.963044066514813668e-02,9.696232979976232569e-01,9.739310252664121759e-01,5.415955026957869345e-01,5.564722034580216192e-01,7.402872121097535674e-01,5.276542916028905683e-01,3.638703162544605352e-01,5.742592974627777069e-01,8.553144153978990971e-01,3.916993009399981629e-01,4.036536651888594784e-01,3.576112534066275828e-01,6.033268305391698005e-01,8.868861632855192800e-01,8.404099661819610656e-01,4.615079404049617917e-01,4.708046464931548991e-01,9.536890962360511370e-01,2.697675415457578829e-01,8.249582821710826908e-01,5.718349183194993968e-01,8.697273404062176860e-01,2.922480231627493374e-01,3.618773914580575291e-02,3.611532269348238788e-01,5.952854634563220504e-01,9.288390851775841783e-01,4.794141446710820098e-02,4.891978221067565524e-01,2.304046146755056590e-01,2.171505391597328138e-01,4.946408948865710364e-02,5.211921453926618986e-01,1.203820663339624231e-01,8.536298589242564683e-01,4.023579885566018755e-01,8.288304043364302931e-01,7.928816638956339702e-01,3.455488632171092034e-01,4.459914866789617127e-01,9.068083659860074475e-01,6.349676526786860453e-01,4.789639224540021001e-02,3.769446047652337262e-01,1.057780472399164617e-01,1.863048003175428180e-01,6.210773631741621781e-01,3.853657078486397713e-01
6.471509361708119856e-01,7.576313510368648529e-02,2.363527164513198331e-01,4.377456452355087402e-01,5.109336633485915824e-01,4.418788572526864966e-01,4.036619080953680605e-01,7.223394898289760002e-01,2.804077109840373838e-01,5.794257044115639355e-01,1.380219012662646794e-01,3.713649487264918392e-01,6.142293583496549747e-01,4.849197588998911401e-01,8.780432223592655738e-01,6.697637239942053622e-01,4.709296778839583419e-01,7.390215203851070447e-01,8.168062546749891295e-01,9.481796974087955965e-01,7.355397415793893945e-01,7.461939069169123417e-01,9.235983105657037395e-01,3.261556114990347144e-01,2.521765825692712237e-01,7.005707026118627168e-01,4.111109042936113012e-01,2.756976584811958730e-01,9.090014626130232811e-01,3.606449044299855355e-01,7.294649985416024052e-02,8.365650417698390351e-01,2.684398184814804633e-01,4.181847783373875416e-01,6.733253802285795730e-01,4.564990063067204673e-01,2.592009452753768484e-01,2.544082233395827952e-02,6.468131913060863880e-01,8.836581773894731651e-01,4.806015959421986450e-01,1.531206828910085527e-01,5.878753510630438939e-01,7.778509190139807350e-01,9.485803550467386547e-01,2.401777479050004604e-02,6.910156236891185078e-01,2.403605649531488364e-01,9.320988567165905403e-01,2.183038965770437434e-01,1.504011312590325389e-01,9.909310934106454472e-01,7.270974599128160465e-01,3.899013517938977325e-01,2.417501719955942319e-01,3.370002036125392397e-01,7.143144564745532721e-01,1.821466077388657068e-01,3.025273008846808276e-01,7.557068308834032910e-01,5.508949174194534004e-01,5.264310299917289715e-01,4.227636317772712760e-01,2.944656588794156704e-01,9.450866435714277980e-01,7.494214562984562455e-01,2.572092484576324889e-01,6.058765982320575283e-01,4.422829210472646322e-01,4.638955233327985983e-01,4.198240555565231347e-01,9.010852309353801770e-01,7.127263637920184802e-01,7.241812479575515660e-01,8.245271324911264132e-01,4.139587894089126197e-01,9.642940318125473587e-01,7.195415006932101010e-01,5.459610207990567288e-01,3.908793158640411214e-02,4.787872969622353203e-02,1.666560584248979460e-01,1.085704287085984543e-01,6.069817436431683699e-01,5.285595556853682764e-01,2.347783814450894457e-01,7.440320331103907892e-01,5.421779037531114787e-01,8.397370863749820113e-02,9.361877209625160123e-01,3.993912932699077434e-01,4.404775593270032763e-01,8.660656752947011316e-01,7.830839010856670557e-01,1.322399599837842388e-02,1.275589546242794636e-02,4.848887633675188491e-01,5.113673203128361600e-01,9.108470463255107230e-01,1.871722292637765239e-01
4.114344612947627988e-01,7.096292701972103378e-01,8.332816617499390066e-01,9.336693419901300750e-01,9.834324880103736399e-01,5.745339729743187407e-01,4.047925784384465153e-01,6.918053777645571945e-01,5.091310356424303407e-01,6.032270579174099367e-01,5.774131239379265423e-01,1.009492677791791193e-01,9.201099335966683723e-01,5.860619481440635381e-01,3.401354386776631600e-01,4.904130078934838544e-01,7.470984299798585360e-01,1.960738219098997481e-01,6.860443533284383832e-01,7.054897549016456715e-01,6.595144570182837063e-01,1.503049303220088673e-01,7.988516590617500412e-03,4.953140040216573725e-01,8.475078595304534890e-01,5.326173422266112789e-01,4.503656265488045207e-01,5.102411406034668140e-02,4.374419251281757015e-01,3.314729310744307655e-01,8.807288463173490456e-02,7.599463588686689031e-01,5.452565350138283140e-02,5.752742966722632634e-01,9.411247369188882050e-01,1.194421921295083511e-01,3.584919615388885150e-01,8.301073369436431371e-01,3.181607130496066915e-02,2.972462707712566488e-01,5.908195936028078910e-01,2.593365239867361227e-01,4.303333473122387121e-01,7.452591089866826835e-01,6.196404983921810494e-01,9.193505106782482450e-01,9.619790525048115271e-01,7.960381221225855120e-01,8.584745248289933350e-01,9.449748888982589801e-01,6.613022110170787560e-01,4.992123520824506278e-01,2.151495190020970005e-01,4.262540193959595269e-01,4.080459613259181939e-01,9.566405850424480883e-01,7.705192056430985037e-01,2.901109653524011067e-01,6.669314919219282434e-02,1.779811665480786065e-01,6.090626988562302113e-01,1.824372539359598866e-01,2.170196289123659250e-01,2.512535515850344847e-01,4.289503774289382676e-02,4.160729013586172975e-01,5.701877130337359434e-01,2.241350576201704969e-01,8.990208925923619532e-01,1.995868676440371026e-02,8.083628772864470680e-02,8.875725836234752419e-01,7.142895574132523961e-01,3.566384708338313780e-01,4.265909221204764457e-01,7.301982058874612047e-02,3.311051529971784646e-01,7.254955289554202436e-01,5.534014906353266205e-01,7.806088905513205445e-01,8.660661110263162543e-01,1.042359107818420227e-01,7.073400393024265043e-02,7.703161133055247412e-01,6.909743659403340121e-01,2.011318971087462382e-01,3.184311584829909725e-01,2.694876539488592071e-01,3.031356537336786783e-01,7.869559535883530188e-04,8.129025363074996458e-01,1.021144149062225281e-02,5.143806522124504399e-01,5.621585307532773745e-01,8.909293968344800252e-01,2.701314714997199440e-01,6.568366731120378610e-03,1.847796988198133761e-01,4.998814160841131837e-01,3.931944555548005926e-02
7.963278657411921868e-01,1.411995410004542872e-01,2.145754411809670525e-01,6.910599428559124346e-01,8.224905837375768858e-01,3.299522225631084105e-01,6.464595672892821110e-01,5.264196434225630883e-01,6.173693726487001765e-01,2.992847947672142572e-01,5.564603715999590916e-01,8.645524670261265365e-01,5.837721785803036134e-01,2.249926694576199759e-01,5.575835106714932543e-01,1.691720167141316233e-01,2.309516693512481122e-02,6.137566690242139966e-01,6.315132767487989796e-01,7.864490774434135245e-01,4.702569230296533842e-01,8.111614112198304305e-01,6.829881766773306939e-01,2.818379589252456574e-01,7.691304022900229409e-01,2.455048974219883329e-01,8.328887756165678224e-01,2.278877534575466379e-01,5.540358100841236144e-02,8.292004145004860938e-01,9.853372963053363964e-01,6.678627429543776417e-01,1.579099279254259081e-01,5.156100078987879698e-01,7.445046459585576981e-01,4.963536273155837453e-01,3.692451155067564272e-01,8.860196386674908942e-01,4.928121970274967900e-01,6.869713926150265992e-01,9.316637244845972221e-01,1.816095455772285261e-01,6.727725809555488157e-01,7.584005570197652757e-01,5.991237855200577389e-01,8.804025265292084734e-01,8.884775871892472976e-01,6.066948901479206624e-01,4.218791798964449669e-04,4.225067116124994193e-01,9.571589042817614246e-01,9.795612252746470627e-01,5.233314027406229529e-01,2.635726830565745527e-01,3.746984563712212335e-01,1.158009515896214481e-01,2.432861461944947346e-01,6.495785601267397569e-01,1.641334182635784122e-01,8.955044866137533699e-01,7.332494707032590764e-01,8.152563819571547743e-01,8.440795750045836376e-01,8.241797208811623143e-01,1.530276112411264045e-01,2.186870035371644150e-01,1.383058608819375257e-01,7.553308530983333657e-01,7.336011504973851682e-01,4.380824837880357148e-01,4.642875281820378897e-01,9.061756559910683073e-02,4.569787031579271019e-01,4.570731744073519565e-01,5.502386961108357566e-01,4.418753918801563429e-01,4.255542545110133634e-01,4.840362358873205872e-01,2.022062822721696351e-01,8.490373363982663957e-01,5.355795562125257314e-01,8.940066396080438293e-01,7.414407770766353600e-01,1.790944787111160563e-01,3.394536322031078690e-01,2.944258770438479278e-01,7.289709080833783883e-01,2.598122953717767469e-01,2.304984642643008730e-01,1.293069499254799748e-01,4.841786140884921652e-01,7.430109554203777611e-01,7.181400001077593576e-01,6.633888417145674676e-01,3.488849139664791377e-01,1.055563571386617383e-01,4.623917174192035962e-01,2.212627403549753957e-01,3.481490648056556614e-01,9.916506294884073203e-01
8.158180053671983956e-01,5.736931201876303010e-01,9.674430957007816856e-01,6.658159246973879286e-01,5.226747574047255762e-01,4.691793278374608578e-01,4.379674817328519376e-01,3.435512426698669186e-01,4.879008838796115022e-01,6.343435792291118869e-02,6.428129697836300060e-01,6.704629056549448185e-01,8.846060990352185849e-01,3.629090980428205659e-01,5.593286846660783240e-02,9.878580381489679985e-01,4.031235501263054077e-01,2.225757718710408284e-02,4.161922509212735433e-01,7.464318418838575830e-01,3.121980503173843458e-01,7.606206482847553962e-01,8.585236254484728269e-01,2.583079226099300740e-01,8.812548238153699032e-01,9.552384225644694471e-01,3.489836084930001414e-01,8.636418190108489101e-01,3.384004606087920308e-02,3.899310883728460686e-01,7.883730786598086571e-02,9.726066286700363328e-02,2.127686894531592987e-01,2.933398793430663787e-01,9.960057728539600808e-01,4.627834752058194168e-01,5.047768925466222800e-01,8.189377949103027188e-01,5.886608333623077893e-02,9.323307520032060314e-01,8.097408097510687686e-01,1.521293189403059021e-01,9.386476464991051483e-01,9.388636834124182151e-01,1.121680234463365844e-01,1.939306022851092770e-01,4.753168002790550961e-01,6.862341129578549692e-01,3.287644974544837728e-01,8.783889339688004672e-01,1.333072590277112335e-01,5.806879453330406893e-01,8.275158758104474988e-01,1.175491131731283279e-01,8.513335404114469318e-01,3.087529828197088655e-01,8.986301504662199680e-01,6.010618213851148806e-01,1.872986714194143643e-01,7.073177385299723730e-01,1.246379003676152397e-01,2.867508912473282212e-01,2.504986066911882858e-01,7.832687360480875549e-01,7.862977561572174201e-01,4.055167634714824665e-01,3.772617347721771708e-01,4.314843190746133761e-01,9.536647243138759444e-01,6.494507995746536810e-01,9.928506968141140865e-01,2.455655955010276337e-01,3.618793811965718143e-01,6.829089896287592332e-01,7.356563321668773137e-01,3.051562135871999093e-02,7.096272939845327254e-01,2.274803005642971332e-01,5.092769151853571152e-02,1.617267097389767372e-01,9.391124777523940370e-01,2.355689712879497355e-01,6.717586959940766711e-01,7.279058878219301087e-01,6.305414353063309996e-03,8.500248602208309023e-01,5.508926741005299998e-01,1.641155755056218357e-01,9.957548038274797175e-01,9.509330341270809672e-01,8.249651283210996944e-01,6.172452277802324971e-01,1.179006614463020686e-01,1.387224667852782201e-02,5.214942852171298160e-01,9.086934237118682312e-02,4.609072991482665582e-01,3.355570678907845439e-01,5.861239019789281635e-01,3.573717550166299883e-02
1.100021289794477219e-01,2.766276338563411485e-01,7.993051007067918379e-01,7.792161271439062009e-01,6.620568461128963911e-01,3.120178944266727150e-02,8.309282582090700142e-01,7.179959455246027744e-01,8.990510382314518267e-01,4.734283024711908316e-01,9.238807103599140369e-01,4.580231699614759622e-01,9.165056786627978624e-01,4.199889740141335981e-01,6.457225086661189106e-01,3.057224242583068685e-01,5.095616890330043613e-01,5.095555317314490740e-01,2.549214015212009077e-02,9.733667575928933724e-01,7.073928863630213337e-01,2.638705369059400896e-01,9.016743237240812947e-01,6.253798893530526648e-02,7.803592035831607987e-01,1.175958363652119809e-01,9.030979451487358700e-01,7.682524422646600515e-01,8.863617986532377202e-01,4.245742842807801454e-01,8.852259809217120079e-01,1.840412919479615939e-01,9.097994427755358160e-01,5.450211784251896008e-01,6.468999750392234738e-02,7.104278759616866612e-02,7.853378590471749021e-03,2.511312659127156177e-01,1.753472131829443281e-01,8.883863667118422347e-01,9.491679707285088918e-01,6.377101069913929665e-01,2.658590510855542988e-01,6.620106743501705804e-01,7.366220634256591682e-01,1.096694317121984508e-01,6.671934056735959739e-01,7.454575571686716806e-02,5.925623527244066047e-01,4.445544638358802647e-01,6.830014575276187605e-01,4.809487970835601978e-01,5.178047880102919498e-01,5.317814866375718541e-01,6.191733006268457240e-01,5.106073782719766641e-03,4.342010785585568300e-01,5.372528782500851641e-01,5.058701701951442420e-01,3.987848803951803411e-01,3.230726929786530421e-01,8.520790445568006133e-01,8.313325586352533492e-01,8.654184899549429710e-01,7.770230597226980285e-01,2.741599000376550022e-01,3.141483909295736954e-01,1.513563813051923557e-01,1.933790506950407995e-01,2.740219916642417930e-01,2.128207449164288834e-01,7.482218364535994093e-01,3.530831466015138531e-02,3.684257463809493816e-01,6.650071281056693095e-01,8.938123966135519405e-01,9.843330038102359181e-01,8.267848414720810890e-01,8.934815541832344943e-01,8.643690464466603496e-01,5.589168397197141758e-01,8.502901394723239026e-02,1.417879109284977401e-01,1.945115660875006425e-01,8.790869620952557195e-01,3.466052728079190848e-01,9.620829483664091741e-01,4.401320638877548319e-01,8.154670503290001315e-01,3.784829131039322281e-01,4.972981912048743958e-01,9.165213990369858177e-02,6.101803273369792446e-01,7.026525091381644605e-01,2.447665955839581908e-01,1.395021256362726225e-01,9.920055039140290853e-01,8.920317243811844987e-01,5.222128709308412331e-01,5.629865294045093282e-01
3.022949095996654290e-01,2.250873290819008776e-01,5.993541674893589910e-01,9.907651566204964677e-01,6.878678379938228948e-01,9.213642460423542291e-01,4.574362774301213852e-01,3.593128401824676743e-01,7.171894462101660039e-01,8.351690405975886744e-01,5.993185494616555253e-01,4.457506357645046879e-01,7.699344318986139912e-01,1.713705523247081031e-01,4.031955315378822347e-01,8.995076850916169375e-01,6.109671768806183012e-01,3.674728561206267452e-01,6.842197938964436066e-01,6.152972424169552701e-01,5.177964855906016517e-01,4.650192576328980865e-01,6.434734139047504353e-01,8.824240359709556447e-02,4.775643315922899479e-01,6.978139364383224574e-01,2.007045469917344560e-01,2.300657720017472707e-01,2.750863966960186424e-01,8.889512543664984667e-01,1.910838299509830529e-01,6.581859302623094266e-02,2.763599698752303713e-01,5.114189081289360894e-01,8.447361973864403462e-01,4.092751001125490840e-01,1.230232517960188066e-01,4.831563469123352217e-01,6.175392116191746883e-01,3.053883794209519831e-01,1.165618058252725353e-01,2.794200806829684192e-01,9.341260056024681679e-01,2.120359489981258339e-01,1.253481440541142078e-01,4.780454694396789606e-01,4.794282051927406529e-01,1.809714248824816352e-01,3.177398314102289900e-01,3.069112433133256435e-01,2.100740916068543074e-01,5.819802252391735875e-01,2.337048697703592026e-01,2.985100654303353140e-01,5.799551930442787828e-01,2.473850291924900580e-01,5.871347922545857578e-01,7.157204343118317436e-01,3.934881697788497057e-01,2.757772609410709119e-01,8.742998234987708894e-02,7.261889734391346884e-02,7.481019369992184531e-01,3.514097622914594821e-01,5.446215195029983080e-01,6.375386988508402464e-01,8.973214582386606075e-01,7.812044609748406421e-01,9.774095608402023627e-01,7.818936809150156542e-01,4.189693902676205894e-02,6.437796306161690518e-01,3.887532985725572487e-01,5.545260856975797736e-02,4.760879648590478075e-01,5.441256723289202846e-01,1.930787089644566690e-01,4.150234873735991759e-01,9.168903511373613924e-01,1.108194495697437665e-01,3.789126415254554514e-01,3.901391396709448234e-01,6.773791522337584414e-01,4.979921341576528659e-01,5.003190595126506546e-01,4.873687104959470995e-01,6.867437815090116082e-02,7.218301157394774181e-01,3.709851556022624175e-01,9.575359295588421471e-01,3.006578047525736430e-01,6.369092247297962750e-01,4.743047815171778092e-01,1.174188897055161718e-01,4.826852357154511886e-01,2.609715083859109885e-01,1.726203425266502611e-01,7.083133850041072321e-01,8.503479868139086628e-01,7.344230377388156761e-01
4.716617030369932850e-01,9.249870836671046925e-01,1.377125179932817689e-01,1.281755754432869487e-01,9.604217389736739996e-01,3.586811620714346338e-01,2.778205934260609133e-01,5.375797934907123876e-01,1.045794145802817487e-01,5.487095065231128999e-01,3.463226211646109887e-01,7.741473098325690749e-02,2.966512086631254430e-01,9.916000764930321676e-02,9.705660022665956177e-01,5.710252316665260786e-01,1.790770472166773875e-01,1.162284847200681925e-01,4.759850642642539098e-01,4.880290732989210900e-01,3.066499167490439604e-01,2.494805312332306624e-01,8.068510187034939607e-01,1.226319242225049067e-02,6.446931251470200408e-02,9.982837114901453868e-01,7.391769648191899300e-01,5.120050240267300934e-01,2.250392885871662640e-01,8.237052175027160805e-01,7.163753640196811601e-01,2.331740291240692597e-01,1.404427664543707044e-01,8.340284725449496062e-01,4.508105952341154854e-01,5.225330340523069994e-01,4.825544586909269462e-01,6.276423334598743020e-01,5.209774665421211814e-01,7.381534873835825517e-01,6.294280720625219372e-01,2.535308249765404476e-01,8.786095671821175790e-01,4.794896541060656991e-01,7.515200735292107970e-01,5.927725835972210700e-01,9.597606748974963908e-01,1.735264064884832758e-01,4.849241606193129828e-01,5.791480329532960880e-01,2.454938054225032085e-01,3.381825860157043895e-01,1.101284014732262229e-01,1.192539986431776500e-01,3.268664455260549273e-01,6.491169511262321334e-01,1.443813838092232738e-01,2.794352987533712529e-01,4.723434810422855179e-01,6.694901433258378942e-01,5.100485317464100721e-01,2.189586150946603027e-01,4.840791714435015436e-01,2.011149920133838975e-01,8.195868936546506500e-01,9.259744328125252277e-02,9.914895695928599428e-01,8.976854351461535098e-01,8.028793644632625792e-02,9.550118562470447658e-01,3.373435423817977563e-01,6.715626293760112997e-02,9.878579430145105755e-01,8.926547348323838893e-01,9.404475592308515486e-01,7.558812818632998365e-01,6.196337702146366144e-01,2.684631422820513702e-01,5.202017514079129157e-01,2.818831669789775285e-01,6.530084027755744813e-01,5.657033003131251014e-01,1.742278136138917244e-01,1.637507778808098280e-01,6.162221345285765484e-01,4.806373657207261285e-01,8.392243044668470375e-01,7.219775076701208105e-01,8.554713454711726506e-02,3.063327371265797128e-01,9.078846854101580988e-01,2.611020104916098594e-01,7.296411155700327500e-01,3.057321755812232311e-01,8.567735666074168810e-01,4.588060842419982022e-01,5.029111705821492917e-01,6.867425432673850416e-01,8.538307859118401399e-01,7.874927818171861826e-01
4.667250853737868743e-01,6.044577731267526399e-01,5.378192382718518516e-01,4.674855984944691345e-01,6.537213324133226422e-01,2.104267466861718949e-01,7.645733496098057191e-01,2.849413243365730430e-01,6.922465355246498753e-02,5.776313115149133148e-01,6.446791668283611276e-01,4.582128105315584898e-01,1.350237581500143280e-01,3.623561826720981260e-01,1.453322659344342682e-01,5.927755909552512303e-01,6.036551441214399460e-03,4.253323665835374578e-01,1.124215794984710914e-01,7.547636621230060516e-01,4.169697975455027850e-01,8.834264047773924267e-01,2.071507537472536686e-01,2.102598586554887961e-01,5.855249272667406579e-01,3.519917068653081182e-01,2.372691700523399394e-01,9.645938550814262546e-01,1.896117072459460040e-01,8.815805430597766223e-01,7.672807641741163920e-02,9.026950660672945492e-01,1.274754449883415131e-01,5.877755015253338655e-02,9.359733127742601022e-01,8.814724361222601168e-01,5.816142188011159675e-01,9.568121481389125771e-01,5.585663400657637778e-01,3.228144464261932800e-01,8.244493969482702411e-02,5.584879484359431823e-01,1.556388327399398364e-01,4.193246708750495433e-01,5.159724901455914337e-01,3.623403484180203193e-01,4.109279130383506340e-01,9.511948234533544877e-01,8.164984653047006047e-01,5.271205189776739797e-02,4.036711806292002658e-01,4.970539325721941015e-01,7.509946688178188445e-01,2.170100443793231415e-01,9.741561206071119861e-01,1.140678717240324325e-01,7.006240657240867531e-01,3.246901568591428200e-01,6.497453537187588557e-01,1.676219286891069693e-01,4.720691642026811907e-01,6.883078130006344830e-01,8.935079635124106856e-01,5.216608478375361901e-02,2.976167337359825193e-01,7.689596555607235429e-01,4.385676245006919771e-02,1.126262462537697129e-01,4.534972033457347340e-01,8.494566117462760690e-01,7.575461963401430854e-02,7.436755249115019062e-01,7.879130005455253771e-01,9.040896455789592112e-01,2.334930772531234044e-01,7.716154874982245060e-01,8.326766038089927768e-02,8.727830704876866630e-01,9.748131943292948076e-02,8.959794588780711777e-02,5.647652309334895149e-01,9.509888848401402139e-01,4.098463481741695391e-01,6.564313432721280428e-02,5.946767713442340231e-01,1.290598182073691147e-01,9.480229633473602480e-01,9.455145585089003157e-01,2.018713060331530640e-01,1.686944817957011233e-01,5.446196779892892303e-01,9.626206172308880982e-01,2.335407950029204649e-01,4.388823918640191168e-01,9.076839201659603340e-01,1.021168935360162733e-01,1.336934048676452491e-01,7.786965790440083524e-01,7.963661312064759246e-01,3.794551181855809752e-02
2.630178702997839624e-01,4.205607881523513170e-01,4.388749981498309971e-01,6.914146954531714684e-01,6.400166076467117549e-02,9.286684556402632351e-01,9.921085445872528386e-01,7.272294740621584319e-01,6.508758136543707495e-01,6.100125232723498936e-01,7.119409395700747600e-01,6.797467923262737743e-01,1.119133784740590221e-01,7.615947951889268097e-02,2.533171515995217282e-01,5.724275711736620531e-01,3.012559776725920457e-01,3.580989738327278182e-01,2.221504331897927731e-01,8.947937084218949844e-01,1.491283473859743580e-01,2.635669090236832934e-01,9.464892382570674334e-01,2.499250214468706766e-01,1.722194259235680924e-01,8.874763702082775207e-01,9.207877637576493690e-01,7.534374132617569497e-01,2.054733666083522481e-01,5.780238952614681347e-01,3.580781606674593442e-01,7.941182699434415904e-01,3.459575411617666907e-01,4.406944898016140755e-01,2.952836350072414184e-01,5.959411450762147622e-01,1.497818794840799494e-01,7.261888961135454235e-02,3.455328447859801200e-01,9.939959423138258199e-01,4.667169442201433149e-01,7.232277636936438325e-01,6.280073857325024766e-01,4.087952682265189042e-01,1.560468325064082729e-01,3.152296827493989984e-01,3.944634115488278026e-01,6.847091660364537091e-01,7.533015254523246496e-01,2.532949599251994588e-01,2.297105018448339919e-01,4.015642829038033046e-01,2.025641451123325609e-01,5.282307065470714935e-01,7.932969222884346250e-01,8.865347783747099530e-01,1.079243262724282060e-01,4.111464158993118900e-01,3.949446023805298633e-01,3.900143058843514865e-01,9.612534822829348347e-01,4.650916504376445548e-01,4.756179864445864158e-01,1.039135041161610706e-01,2.562287551990374279e-01,6.073213097683678452e-01,3.375468976053279668e-01,1.296251967037758135e-01,7.576877483523604129e-01,3.730886981637254740e-01,8.155091944359932343e-01,4.601757644728252661e-01,5.984143271678961096e-01,1.430976645480447340e-01,3.400846592111905764e-01,9.176607927452071767e-01,6.456458218976980357e-01,8.691189217192953897e-01,3.024514913046502107e-01,4.848868062390970790e-01,9.212289944438598610e-01,1.456401355937753106e-02,7.766445672181852000e-01,3.655426794654232925e-01,8.414430022342445081e-02,6.975987188512866588e-01,4.741445503444573495e-01,4.257055120256925118e-01,6.999266934777826910e-01,7.206364497872940200e-01,6.235614468461235793e-01,9.762711735483609043e-02,6.717198114574775003e-01,2.128040888014319787e-01,4.338514690259523965e-01,7.828653649317111052e-01,9.759232414774392517e-01,9.332635926839187857e-01,1.982935384696002945e-01,6.885267972693969174e-01
